zip,geoid,city,state,res_ratio,bus_ratio,oth_ratio,tot_ratio
98395,53053072503,WAUNA,WA,1.0,1.0,1.0,1.0
98396,53053070206,WILKESON,WA,0.0,0.0,0.7106598984771574,0.7106598984771574
98396,53053070100,WILKESON,WA,0.0,0.0,0.2893401015228426,0.2893401015228426
98398,53053070100,PARADISE INN,WA,0.0,1.0,0.0,1.0
98401,53053061601,TACOMA,WA,1.0,1.0,1.0,1.0
98402,53053060500,TACOMA,WA,0.0,0.006756756756756757,0.003115264797507788,0.0016225534935604908
98402,53053060400,TACOMA,WA,0.0,0.008204633204633204,0.003115264797507788,0.0019267822736030828
98402,53053061601,TACOMA,WA,0.31047992164544563,0.5709459459459459,0.470404984423676,0.3756211337592536
98402,53053061501,TACOMA,WA,0.20512102980271443,0.07094594594594594,0.1557632398753894,0.17371463340432006
98402,53053061502,TACOMA,WA,0.04701273261508325,0.014961389961389961,0.04984423676012461,0.04046242774566474
98402,53053061602,TACOMA,WA,0.3012452777389114,0.2224903474903475,0.2601246105919003,0.2820200790994828
98402,53053062600,TACOMA,WA,0.0,0.0,0.001557632398753894,0.00010140959334753067
98402,53053061700,TACOMA,WA,0.003078214635511403,0.008204633204633204,0.00778816199376947,0.00446202210729135
98402,53053061400,TACOMA,WA,0.04925143416818245,0.02944015444015444,0.024922118380062305,0.04350471554609066
98402,53053060600,TACOMA,WA,0.0,0.0009652509652509653,0.0,0.00020281918669506134
98402,53053060200,TACOMA,WA,0.08381138939415139,0.06708494208494209,0.02336448598130841,0.0763614237906906
98403,53053061502,TACOMA,WA,0.36208967173738993,0.40229885057471265,0.3772290809327846,0.36568660207150017
98403,53053060500,TACOMA,WA,0.02241793434747798,0.19157088122605365,0.056241426611796985,0.033912462412295355
98403,53053060600,TACOMA,WA,0.5934747798238591,0.3486590038314176,0.5582990397805213,0.5785165385900435
98403,53053061200,TACOMA,WA,0.012810248198558846,0.01532567049808429,0.0027434842249657062,0.011693952555963916
98403,53053061300,TACOMA,WA,0.008807045636509208,0.02681992337164751,0.0054869684499314125,0.009188105579685933
98403,53053061501,TACOMA,WA,0.0,0.01532567049808429,0.0,0.0006682258603407952
98403,53053060700,TACOMA,WA,0.00040032025620496394,0.0,0.0,0.0003341129301703976
98404,53053940006,TACOMA,WA,0.09819042528823395,0.035955056179775284,0.04150943396226415,0.09311571458464114
98404,53053940007,TACOMA,WA,0.11124685042376117,0.14382022471910114,0.061635220125786164,0.10950687033549557
98404,53053063200,TACOMA,WA,0.05207299381537757,0.020224719101123594,0.0025157232704402514,0.04833647206528562
98404,53053061900,TACOMA,WA,0.008627930060319157,0.006741573033707865,0.03270440251572327,0.009904443049452465
98404,53053062400,TACOMA,WA,0.0432923570283271,0.006741573033707865,0.0025157232704402514,0.03989677059356909
98404,53053063401,TACOMA,WA,0.03932198213331297,0.008988764044943821,0.021383647798742137,0.03738578503173607
98404,53053072908,TACOMA,WA,0.0006871802702909063,0.0,0.0,0.0006277463904582549
98404,53053071601,TACOMA,WA,0.0909368557684966,0.2539325842696629,0.48553459119496856,0.11787682220827231
98404,53053062000,TACOMA,WA,0.15148507291746202,0.15280898876404495,0.15849056603773584,0.15191462649089768
98404,53053063301,TACOMA,WA,0.10445140108421776,0.1146067415730337,0.10440251572327044,0.10476389760758875
98404,53053063302,TACOMA,WA,0.10651294189509047,0.1146067415730337,0.0389937106918239,0.1030201576340936
98404,53053062300,TACOMA,WA,0.16751927922424983,0.1303370786516854,0.033962264150943396,0.1589593359838181
98404,53053940004,TACOMA,WA,0.025654730090860504,0.011235955056179775,0.016352201257861635,0.024691358024691357
98405,53053061501,TACOMA,WA,0.06315867596853199,0.10338164251207729,0.0901705930138099,0.0679161372299873
98405,53053062600,TACOMA,WA,0.000445302063232893,0.0,0.0,0.0003811944091486658
98405,53053061100,TACOMA,WA,0.1940032655484637,0.32463768115942027,0.25264012997562957,0.20717916137229989
98405,53053061300,TACOMA,WA,0.160902478848152,0.1285024154589372,0.16490658001624695,0.1590851334180432
98405,53053061400,TACOMA,WA,0.21849487902627282,0.2811594202898551,0.2688870836718115,0.22655654383735704
98405,53053061700,TACOMA,WA,0.19185097224283806,0.0821256038647343,0.13809910641754672,0.18043202033036848
98405,53053060600,TACOMA,WA,0.0,0.000966183574879227,0.0,6.353240152477763e-05
98405,53053061200,TACOMA,WA,0.17114442630250853,0.07922705314009662,0.08529650690495533,0.15838627700127064
98406,53053061100,TACOMA,WA,0.0051034610745105315,0.14,0.016714697406340056,0.012812690665039659
